timestamp,call_label,model,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,stop_reason
2026-06-23T18:27:14Z,1_col_names,claude-haiku-4-5-20251001,2388,990,0,0,end_turn
2026-06-23T18:27:28Z,2_types_nulls,claude-haiku-4-5-20251001,3727,1097,0,0,end_turn
2026-06-23T18:28:05Z,3_script_logic,claude-sonnet-4-6,1484,1535,2138,0,end_turn
2026-06-23T18:28:56Z,4_script_data,claude-sonnet-4-6,2892,2332,0,2138,end_turn
