timestamp,call_label,model,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,stop_reason
2026-05-06T15:29:23Z,1_col_names,claude-haiku-4-5-20251001,3670,1320,0,0,end_turn
2026-05-06T15:29:39Z,2_types_nulls,claude-haiku-4-5-20251001,5584,1486,0,0,end_turn
2026-05-06T15:30:14Z,3_script_logic,claude-sonnet-4-6,908,1645,3396,0,end_turn
2026-05-06T15:30:51Z,4_script_data,claude-sonnet-4-6,2915,1765,0,3396,end_turn
