timestamp,call_label,model,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,stop_reason
2026-05-18T20:34:42Z,1_col_names,claude-haiku-4-5-20251001,3482,1145,0,0,end_turn
2026-05-18T20:35:08Z,2_types_nulls,claude-haiku-4-5-20251001,8840,2882,0,0,end_turn
2026-05-18T20:36:04Z,3_script_logic,claude-sonnet-4-6,2313,3477,2919,0,end_turn
2026-05-18T20:37:03Z,4_script_data,claude-sonnet-4-6,8053,3186,0,2919,end_turn
