timestamp,call_label,model,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,stop_reason
2026-04-01T02:57:36Z,1_col_names,claude-haiku-4-5-20251001,3855,1937,0,0,end_turn
2026-04-01T02:57:58Z,2_types_nulls,claude-haiku-4-5-20251001,9262,2247,0,0,end_turn
2026-04-01T02:58:29Z,3_script_logic,claude-sonnet-4-6,1170,1384,3536,0,end_turn
2026-04-01T02:59:31Z,4_script_data,claude-sonnet-4-6,6715,2893,0,3536,end_turn
