timestamp,call_label,model,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,stop_reason
2026-04-28T16:48:01Z,1_col_names,claude-haiku-4-5-20251001,3250,751,0,0,end_turn
2026-04-28T16:48:20Z,2_types_nulls,claude-haiku-4-5-20251001,7446,1496,0,0,end_turn
2026-04-28T16:48:59Z,3_script_logic,claude-sonnet-4-6,2036,2051,2760,0,end_turn
2026-04-28T16:49:57Z,4_script_data,claude-sonnet-4-6,6541,3045,0,2760,end_turn
