timestamp,call_label,model,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,stop_reason
2026-05-28T14:51:41Z,1_col_names,claude-haiku-4-5-20251001,4051,1043,0,0,end_turn
2026-05-28T14:51:58Z,2_types_nulls,claude-haiku-4-5-20251001,8486,1510,0,0,end_turn
2026-05-28T14:52:53Z,3_script_logic,claude-sonnet-4-6,2478,2498,3253,0,end_turn
2026-05-28T14:54:04Z,4_script_data,claude-sonnet-4-6,7530,3395,0,3253,end_turn
