timestamp,call_label,model,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,stop_reason
2026-05-06T14:34:57Z,1_col_names,claude-haiku-4-5-20251001,1812,1223,0,0,end_turn
2026-05-06T14:35:11Z,2_types_nulls,claude-haiku-4-5-20251001,3736,1348,0,0,end_turn
2026-05-06T14:35:39Z,3_script_logic,claude-sonnet-4-6,2767,1409,0,0,end_turn
2026-05-06T14:36:16Z,4_script_data,claude-sonnet-4-6,4753,1678,0,0,end_turn
