timestamp,call_label,model,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,stop_reason
2026-05-18T16:28:01Z,1_col_names,claude-haiku-4-5-20251001,3597,845,0,0,end_turn
2026-05-18T16:28:25Z,2_types_nulls,claude-haiku-4-5-20251001,9728,3096,0,0,end_turn
2026-05-18T16:29:31Z,3_script_logic,claude-sonnet-4-6,2969,3411,2983,0,end_turn
2026-05-18T16:30:50Z,4_script_data,claude-sonnet-4-6,9533,3796,0,2983,end_turn
